sentence_id,word_id,word,word_lower,pos,head_dist,abs_head_dist,direction,token_frequency,log_token_frequency,token_length,sentence_position,relation_type,token_length_bin,sentence_position_bin,abs_head_dist_bin,frequency_bin,matched_stratum_id
reviews-211797-0007,13,idea,idea,NOUN,-2,2,After Head,29,3.4011973816621555,4,15,compound,3-4,11-15,1-2,"(2.833, 3.497]",18
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0039,20,half,half,NOUN,5,5,Before Head,34,3.5553480614894135,4,21,nsubj,3-4,21-25,5-6,"(3.497, 4.22]",103
answers-20111031103114AA61BW3_ans-0002,18,birthday,birthday,NOUN,-6,6,After Head,10,2.3978952727983707,8,20,obl,7-8,16-20,5-6,"(2.197, 2.833]",480
newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0056,6,c,c,NOUN,-2,2,After Head,14,2.70805020110221,1,7,nmod:unmarked,1-2,6-10,1-2,"(2.197, 2.833]",23
answers-20111108065616AAKtL2c_ans-0056,9,things,things,NOUN,6,6,Before Head,85,4.454347296253507,6,10,obj,5-6,6-10,5-6,"(4.22, 8.54]",288
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0193,6,memo,memo,NOUN,6,6,Before Head,4,1.6094379124341003,4,7,obl,3-4,6-10,5-6,"(1.386, 2.197]",401
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0038,2,wealth,wealth,NOUN,4,4,Before Head,7,2.0794415416798357,6,3,nsubj:pass,5-6,1-5,3-4,"(1.386, 2.197]",56
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0097,11,Year,year,NOUN,3,3,Before Head,172,5.153291594497779,4,12,nmod:unmarked,3-4,11-15,3-4,"(4.22, 8.54]",26
answers-20111108084119AAhsBk8_ans-0015,4,owner,owner,NOUN,2,2,Before Head,29,3.4011973816621555,5,5,obl,5-6,1-5,1-2,"(2.833, 3.497]",417
answers-20111108094831AAnOjgr_ans-0003,12,horse,horse,NOUN,-2,2,After Head,52,3.970291913552122,5,13,nsubj,5-6,11-15,1-2,"(3.497, 4.22]",141
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0012,19,decades,decades,NOUN,1,1,Before Head,9,2.302585092994046,7,20,obl:unmarked,7-8,16-20,1-2,"(2.197, 2.833]",351
reviews-034501-0007,7,today,today,NOUN,-2,2,After Head,65,4.189654742026425,5,8,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051,11,launchers,launchers,NOUN,-6,6,After Head,2,1.0986122886681096,9,12,nsubj,9-10,11-15,5-6,"(0.692, 1.386]",246
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0196,7,bozos,bozos,NOUN,3,3,Before Head,1,0.6931471805599453,5,8,nsubj,5-6,6-10,3-4,"(0.692, 1.386]",174
email-enronsent01_02-0041,5,times,times,NOUN,-2,2,After Head,69,4.248495242049359,5,6,obl:unmarked,5-6,6-10,1-2,"(4.22, 8.54]",342
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0235,26,days,days,NOUN,1,1,Before Head,106,4.672828834461906,4,27,obl:unmarked,3-4,26-30,1-2,"(4.22, 8.54]",313
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0094,39,terrorism,terrorism,NOUN,-1,1,After Head,14,2.70805020110221,9,40,nsubj,9-10,36-40,1-2,"(2.197, 2.833]",254
answers-20111108104352AASs5OZ_ans-0017,2,reason,reason,NOUN,2,2,Before Head,39,3.6888794541139363,6,3,obl,5-6,1-5,1-2,"(3.497, 4.22]",419
email-enronsent15_01-0082,25,entity,entity,NOUN,5,5,Before Head,12,2.5649493574615367,6,26,nmod,5-6,26-30,5-6,"(2.197, 2.833]",43
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0053,1,support,support,NOUN,4,4,Before Head,39,3.6888794541139363,7,3,nsubj,7-8,1-5,3-4,"(3.497, 4.22]",198
newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0035,2,breath,breath,NOUN,2,2,Before Head,4,1.6094379124341003,6,3,obl,5-6,1-5,1-2,"(1.386, 2.197]",413
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0004,27,time,time,NOUN,4,4,Before Head,397,5.986452005284438,4,28,obl,3-4,26-30,3-4,"(4.22, 8.54]",393
email-enronsent38_01-0015,7,clause,clause,NOUN,4,4,Before Head,5,1.791759469228055,6,8,nsubj,5-6,6-10,3-4,"(1.386, 2.197]",176
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0019,10,facts,facts,NOUN,-3,3,After Head,7,2.0794415416798357,5,12,nsubj,5-6,11-15,3-4,"(1.386, 2.197]",135
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0146,5,mosques,mosques,NOUN,-3,3,After Head,6,1.9459101490553132,7,6,obl,7-8,6-10,3-4,"(1.386, 2.197]",489
reviews-288100-0003,11,staff,staff,NOUN,3,3,Before Head,81,4.406719247264253,5,12,nsubj,5-6,11-15,3-4,"(4.22, 8.54]",143
email-enronsent25_01-0005,8,surgery,surgery,NOUN,4,4,Before Head,17,2.8903717578961645,7,10,nsubj,7-8,6-10,3-4,"(2.833, 3.497]",235
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0010,6,controversy,controversy,NOUN,4,4,Before Head,1,0.6931471805599453,11,7,obl,11-12,6-10,3-4,"(0.692, 1.386]",362
email-enronsent05_02-0062,4,tomorrow,tomorrow,NOUN,-1,1,After Head,24,3.2188758248682006,8,6,obl:unmarked,7-8,6-10,1-2,"(2.833, 3.497]",354
answers-20111108091921AAaLK4e_ans-0008,4,weeks,weeks,NOUN,1,1,Before Head,43,3.784189633918261,5,5,obl:unmarked,5-6,1-5,1-2,"(3.497, 4.22]",324
reviews-042416-0007,19,year,year,NOUN,1,1,Before Head,172,5.153291594497779,4,20,obl:unmarked,3-4,16-20,1-2,"(4.22, 8.54]",307
answers-20111108083754AAEw5Xc_ans-0019,7,cruises,cruises,NOUN,-5,5,After Head,7,2.0794415416798357,7,8,nsubj,7-8,6-10,5-6,"(1.386, 2.197]",230
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0010,7,talk,talk,NOUN,-2,2,After Head,52,3.970291913552122,4,8,nsubj,3-4,6-10,1-2,"(3.497, 4.22]",116
answers-20111108104724AAuBUR7_ans-0083,21,study,study,NOUN,-5,5,After Head,10,2.3978952727983707,5,22,obl,5-6,21-25,5-6,"(2.197, 2.833]",443
reviews-039856-0007,4,plenty,plenty,NOUN,-1,1,After Head,18,2.9444389791664403,6,5,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0057,14,stock,stock,NOUN,2,2,Before Head,21,3.091042453358316,5,15,obj,5-6,11-15,1-2,"(2.833, 3.497]",280
answers-20111108110437AA5JNkr_ans-0002,3,help,help,NOUN,-3,3,After Head,142,4.962844630259907,4,4,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
answers-20111108102810AAfCh1W_ans-0004,9,link,link,NOUN,-3,3,After Head,19,2.995732273553991,4,10,nsubj,3-4,6-10,3-4,"(2.833, 3.497]",115
answers-20111108110044AA4rs9f_ans-0011,1,food,food,NOUN,3,3,Before Head,167,5.123963979403259,4,2,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
email-enronsent06_01-0067,7,Commission,commission,NOUN,-5,5,After Head,17,2.8903717578961645,10,8,obl,9-10,6-10,5-6,"(2.833, 3.497]",514
reviews-188548-0009,1,cashier,cashier,NOUN,3,3,Before Head,1,0.6931471805599453,7,2,nsubj,7-8,1-5,3-4,"(0.692, 1.386]",191
reviews-063963-0003,3,account,account,NOUN,-2,2,After Head,14,2.70805020110221,7,4,obl,7-8,1-5,1-2,"(2.197, 2.833]",466
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0292,9,works,works,NOUN,3,3,Before Head,31,3.4657359027997265,5,10,obl,5-6,6-10,3-4,"(2.833, 3.497]",455
reviews-211797-0014,35,dress,dress,NOUN,4,4,Before Head,11,2.4849066497880004,5,37,obl,5-6,36-40,3-4,"(2.197, 2.833]",447
answers-20111108080100AAJHNUK_ans-0001,7,Photography,photography,NOUN,-6,6,After Head,4,1.6094379124341003,11,9,nsubj,11-12,6-10,5-6,"(1.386, 2.197]",76
reviews-053248-0008,5,laffa,laffa,NOUN,6,6,Before Head,1,0.6931471805599453,5,6,nsubj,5-6,6-10,5-6,"(0.692, 1.386]",175
answers-20111108111107AAlrzok_ans-0004,10,time,time,NOUN,6,6,Before Head,397,5.986452005284438,4,11,obl:unmarked,3-4,11-15,5-6,"(4.22, 8.54]",305
email-enronsent11_01-0055,2,rate,rate,NOUN,3,3,Before Head,37,3.6375861597263857,4,3,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
reviews-335225-0005,22,kidding,kidding,NOUN,1,1,Before Head,1,0.6931471805599453,7,23,nsubj,7-8,21-25,1-2,"(0.692, 1.386]",217
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034,38,tactics,tactics,NOUN,6,6,Before Head,3,1.3862943611198906,7,39,nsubj,7-8,36-40,5-6,"(0.692, 1.386]",224
email-enronsent38_01-0087,29,issue,issue,NOUN,-6,6,After Head,47,3.8712010109078907,5,31,nsubj,5-6,31-35,5-6,"(3.497, 4.22]",170
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0028,24,report,report,NOUN,-3,3,After Head,53,3.9889840465642745,6,25,nsubj,5-6,21-25,3-4,"(3.497, 4.22]",162
reviews-160073-0020,9,year,year,NOUN,1,1,Before Head,172,5.153291594497779,4,10,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
email-enronsent12_01-0005,1,maam,maam,NOUN,-1,1,After Head,1,0.6931471805599453,4,2,vocative,3-4,1-5,1-2,"(0.692, 1.386]",515
reviews-006970-0009,2,point,point,NOUN,2,2,Before Head,74,4.31748811353631,5,3,obl,5-6,1-5,1-2,"(4.22, 8.54]",421
newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500-0007,14,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,15,obl:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",303
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0126,5,topic,topic,NOUN,-4,4,After Head,5,1.791759469228055,5,6,obl,5-6,6-10,3-4,"(1.386, 2.197]",451
email-enronsent37_01-0045,33,time,time,NOUN,2,2,Before Head,397,5.986452005284438,4,34,nsubj,3-4,31-35,1-2,"(4.22, 8.54]",108
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0074,6,episode,episode,NOUN,5,5,Before Head,2,1.0986122886681096,7,7,obl,7-8,6-10,5-6,"(0.692, 1.386]",487
answers-20111107175720AAlb2TB_ans-0026,1,clothing,clothing,NOUN,4,4,Before Head,10,2.3978952727983707,8,2,nsubj,7-8,1-5,3-4,"(2.197, 2.833]",195
email-enronsent44_01-0012,10,problem,problem,NOUN,-5,5,After Head,74,4.31748811353631,7,11,nsubj,7-8,11-15,5-6,"(4.22, 8.54]",210
reviews-148971-0014,5,friends,friends,NOUN,2,2,Before Head,50,3.9318256327243257,7,6,obl,7-8,6-10,1-2,"(3.497, 4.22]",496
answers-20111108090524AAofoXT_ans-0013,18,trailer,trailer,NOUN,-6,6,After Head,2,1.0986122886681096,7,19,obl,7-8,16-20,5-6,"(0.692, 1.386]",479
answers-20111108104352AASs5OZ_ans-0016,12,day,day,NOUN,-2,2,After Head,171,5.147494476813453,3,13,obl:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",303
reviews-026883-0012,48,point,point,NOUN,5,5,Before Head,74,4.31748811353631,5,49,obl,5-6,46-50,5-6,"(4.22, 8.54]",448
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0225,16,evidence,evidence,NOUN,-5,5,After Head,16,2.833213344056216,8,17,nsubj,7-8,16-20,5-6,"(2.197, 2.833]",213
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0012,2,commander,commander,NOUN,4,4,Before Head,5,1.791759469228055,9,3,nsubj,9-10,1-5,3-4,"(1.386, 2.197]",242
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0219,8,danger,danger,NOUN,6,6,Before Head,5,1.791759469228055,6,9,nsubj,5-6,6-10,5-6,"(1.386, 2.197]",177
answers-20111108091921AAaLK4e_ans-0030,11,WEEKS,weeks,NOUN,-6,6,After Head,43,3.784189633918261,5,12,obl,5-6,11-15,5-6,"(3.497, 4.22]",429
answers-20111107144339AA0qw5S_ans-0009,11,south,south,NOUN,6,6,Before Head,40,3.713572066704308,5,12,obl,5-6,11-15,5-6,"(3.497, 4.22]",429
email-enronsent15_01-0074,6,entities,entities,NOUN,-3,3,After Head,7,2.0794415416798357,8,7,obj,7-8,6-10,3-4,"(1.386, 2.197]",298
reviews-351561-0002,13,hold,hold,NOUN,-2,2,After Head,24,3.2188758248682006,4,14,obl,3-4,11-15,1-2,"(2.833, 3.497]",373
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0040,31,years,years,NOUN,-6,6,After Head,150,5.017279836814924,5,32,obl,5-6,31-35,5-6,"(4.22, 8.54]",446
reviews-374604-0001,33,name,name,NOUN,2,2,Before Head,96,4.574710978503383,4,35,obj,3-4,31-35,1-2,"(4.22, 8.54]",271
answers-20111108092643AAXe4lD_ans-0039,10,girls,girls,NOUN,-2,2,After Head,18,2.9444389791664403,5,12,nsubj,5-6,11-15,1-2,"(2.833, 3.497]",139
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0025,4,record,record,NOUN,2,2,Before Head,21,3.091042453358316,6,5,obl,5-6,1-5,1-2,"(2.833, 3.497]",417
email-enronsent14_01-0105,19,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,22,nsubj,3-4,21-25,1-2,"(4.22, 8.54]",104
email-enronsent30_01-0004,9,week,week,NOUN,-2,2,After Head,89,4.499809670330265,4,10,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
answers-20111108110437AA5JNkr_ans-0005,3,reins,reins,NOUN,-2,2,After Head,4,1.6094379124341003,5,4,nsubj,5-6,1-5,1-2,"(1.386, 2.197]",122
newsgroup-groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300-0014,2,weeks,weeks,NOUN,1,1,Before Head,43,3.784189633918261,5,3,obl:unmarked,5-6,1-5,1-2,"(3.497, 4.22]",324
answers-20111108100523AA1i7no_ans-0011,11,bars,bars,NOUN,1,1,Before Head,4,1.6094379124341003,4,12,nsubj,3-4,11-15,1-2,"(1.386, 2.197]",91
reviews-093655-0003,20,steak,steak,NOUN,-2,2,After Head,11,2.4849066497880004,5,21,nsubj,5-6,21-25,1-2,"(2.197, 2.833]",159
answers-20111107193815AAhaJjy_ans-0010,4,today,today,NOUN,-1,1,After Head,65,4.189654742026425,5,5,obl:unmarked,5-6,1-5,1-2,"(3.497, 4.22]",324
newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0010,1,breathing,breathing,NOUN,3,3,Before Head,2,1.0986122886681096,9,2,nsubj,9-10,1-5,3-4,"(0.692, 1.386]",240
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0032,2,name,name,NOUN,2,2,Before Head,96,4.574710978503383,4,3,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
email-enronsent13_01-0087,12,review,review,NOUN,-6,6,After Head,61,4.127134385045092,6,13,obl,5-6,11-15,5-6,"(3.497, 4.22]",429
answers-20111108105520AA73Axw_ans-0034,8,couple,couple,NOUN,3,3,Before Head,51,3.9512437185814275,6,9,obl:unmarked,5-6,6-10,3-4,"(3.497, 4.22]",340
reviews-334388-0002,8,fact,fact,NOUN,4,4,Before Head,53,3.9889840465642745,4,10,nmod,3-4,6-10,3-4,"(3.497, 4.22]",36
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032,13,position,position,NOUN,6,6,Before Head,35,3.58351893845611,8,14,obl,7-8,11-15,5-6,"(3.497, 4.22]",478
reviews-090643-0003,4,hands,hands,NOUN,-2,2,After Head,22,3.1354942159291497,5,5,obl:unmarked,5-6,1-5,1-2,"(2.833, 3.497]",323
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0178,10,hospital,hospital,NOUN,-4,4,After Head,23,3.1780538303479458,8,11,obl,7-8,11-15,3-4,"(2.833, 3.497]",475
newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0007,3,emails,emails,NOUN,-3,3,After Head,8,2.1972245773362196,6,4,nsubj,5-6,1-5,3-4,"(1.386, 2.197]",123
reviews-363873-0004,12,people,people,NOUN,-2,2,After Head,233,5.455321115357702,6,13,nsubj,5-6,11-15,1-2,"(4.22, 8.54]",142
reviews-224906-0002,8,today,today,NOUN,-4,4,After Head,65,4.189654742026425,5,9,obl:unmarked,5-6,6-10,3-4,"(3.497, 4.22]",340
reviews-245160-0007,3,finish,finish,NOUN,4,4,Before Head,10,2.3978952727983707,6,4,obl,5-6,1-5,3-4,"(2.197, 2.833]",416
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0024,23,website,website,NOUN,-6,6,After Head,32,3.4965075614664802,7,24,obl,7-8,21-25,5-6,"(2.833, 3.497]",486
email-enronsent36_02-0075,31,case,case,NOUN,6,6,Before Head,56,4.04305126783455,4,32,obl,3-4,31-35,5-6,"(3.497, 4.22]",396
newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0056,4,idea,idea,NOUN,-4,4,After Head,29,3.4011973816621555,4,5,obl,3-4,1-5,3-4,"(2.833, 3.497]",368
newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0035,1,complexes,complexes,NOUN,3,3,Before Head,2,1.0986122886681096,9,2,nsubj:pass,9-10,1-5,3-4,"(0.692, 1.386]",65
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0035,22,polluter,polluter,NOUN,1,1,Before Head,2,1.0986122886681096,8,23,nsubj,7-8,21-25,1-2,"(0.692, 1.386]",217
answers-20111108104350AAp4hGP_ans-0008,8,month,month,NOUN,-2,2,After Head,52,3.970291913552122,5,9,nmod:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",29
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0020,6,hand,hand,NOUN,3,3,Before Head,46,3.8501476017100584,4,8,obl,3-4,6-10,3-4,"(3.497, 4.22]",406
reviews-247226-0002,3,school,school,NOUN,-3,3,After Head,56,4.04305126783455,6,4,obl,5-6,1-5,3-4,"(3.497, 4.22]",420
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0129,15,heads,heads,NOUN,3,3,Before Head,11,2.4849066497880004,5,16,nsubj,5-6,16-20,3-4,"(2.197, 2.833]",148
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0004,16,trend,trend,NOUN,1,1,Before Head,2,1.0986122886681096,5,17,nsubj,5-6,16-20,1-2,"(0.692, 1.386]",144
email-enronsent07_01-0084,12,actions,actions,NOUN,-6,6,After Head,19,2.995732273553991,7,14,nmod,7-8,11-15,5-6,"(2.833, 3.497]",47
answers-20111108065616AAKtL2c_ans-0058,2,cruises,cruises,NOUN,4,4,Before Head,7,2.0794415416798357,7,3,nsubj,7-8,1-5,3-4,"(1.386, 2.197]",193
answers-20111108065616AAKtL2c_ans-0023,5,mind,mind,NOUN,-2,2,After Head,46,3.8501476017100584,4,6,obl,3-4,6-10,1-2,"(3.497, 4.22]",405
newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0003,2,demand,demand,NOUN,4,4,Before Head,10,2.3978952727983707,6,4,nsubj,5-6,1-5,3-4,"(2.197, 2.833]",125
reviews-235423-0004,16,order,order,NOUN,-2,2,After Head,76,4.343805421853684,5,17,obj,5-6,16-20,1-2,"(4.22, 8.54]",282
email-enronsent33_01-0062,7,signature,signature,NOUN,-6,6,After Head,8,2.1972245773362196,9,8,obl,9-10,6-10,5-6,"(1.386, 2.197]",511
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0022,19,failure,failure,NOUN,6,6,Before Head,8,2.1972245773362196,7,20,nmod,7-8,16-20,5-6,"(1.386, 2.197]",49
reviews-183172-0003,19,exception,exception,NOUN,5,5,Before Head,7,2.0794415416798357,9,20,obl,9-10,16-20,5-6,"(1.386, 2.197]",507
reviews-292997-0003,7,food,food,NOUN,3,3,Before Head,167,5.123963979403259,4,8,nsubj,3-4,6-10,3-4,"(4.22, 8.54]",119
reviews-305187-0006,27,town,town,NOUN,6,6,Before Head,42,3.7612001156935624,4,28,advcl,3-4,26-30,5-6,"(3.497, 4.22]",3
email-enronsent42_01-0057,8,sales,sales,NOUN,6,6,Before Head,21,3.091042453358316,5,9,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
email-enronsent34_01-0039,14,time,time,NOUN,-6,6,After Head,397,5.986452005284438,4,16,obl:unmarked,3-4,16-20,5-6,"(4.22, 8.54]",308
answers-20090605110235AAALlCt_ans-0013,18,complexes,complexes,NOUN,-3,3,After Head,2,1.0986122886681096,9,19,nsubj,9-10,16-20,3-4,"(0.692, 1.386]",249
email-enronsent40_01-0003,7,version,version,NOUN,1,1,Before Head,23,3.1780538303479458,7,8,nsubj,7-8,6-10,1-2,"(2.833, 3.497]",234
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0038,3,place,place,NOUN,-2,2,After Head,186,5.231108616854587,5,4,nsubj,5-6,1-5,1-2,"(4.22, 8.54]",130
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0003,10,agents,agents,NOUN,-6,6,After Head,14,2.70805020110221,6,11,nsubj,5-6,11-15,5-6,"(2.197, 2.833]",138
reviews-080178-0001,6,store,store,NOUN,-3,3,After Head,42,3.7612001156935624,5,7,obl,5-6,6-10,3-4,"(3.497, 4.22]",458
reviews-181748-0011,27,way,way,NOUN,-2,2,After Head,204,5.3230099791384085,3,31,nsubj,3-4,31-35,1-2,"(4.22, 8.54]",108
answers-20111108091921AAaLK4e_ans-0056,7,20s,20s,NOUN,5,5,Before Head,2,1.0986122886681096,3,8,obl,3-4,6-10,5-6,"(0.692, 1.386]",400
email-enronsent08_02-0028,5,tonight,tonight,NOUN,-5,5,After Head,8,2.1972245773362196,7,6,obl:unmarked,7-8,6-10,5-6,"(1.386, 2.197]",353
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0077,2,someday,someday,NOUN,3,3,Before Head,1,0.6931471805599453,7,3,obl:unmarked,7-8,1-5,3-4,"(0.692, 1.386]",344
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0036,5,spin,spin,NOUN,4,4,Before Head,3,1.3862943611198906,4,6,obj,3-4,6-10,3-4,"(0.692, 1.386]",272
reviews-110908-0002,5,pub,pub,NOUN,-5,5,After Head,7,2.0794415416798357,3,6,obl,3-4,6-10,5-6,"(1.386, 2.197]",401
answers-20111108082831AAco5PI_ans-0025,11,way,way,NOUN,1,1,Before Head,204,5.3230099791384085,3,12,obl,3-4,11-15,1-2,"(4.22, 8.54]",377
newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0018,1,year,year,NOUN,2,2,Before Head,172,5.153291594497779,4,2,obl:unmarked,3-4,1-5,1-2,"(4.22, 8.54]",299
reviews-090136-0005,13,service,service,NOUN,5,5,Before Head,163,5.099866427824199,7,14,nsubj,7-8,11-15,5-6,"(4.22, 8.54]",210
answers-20111108071852AAxbh5F_ans-0007,3,cage,cage,NOUN,-3,3,After Head,37,3.6375861597263857,4,4,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
answers-20111107175720AAlb2TB_ans-0018,21,corners,corners,NOUN,-5,5,After Head,5,1.791759469228055,7,22,obl,7-8,21-25,5-6,"(1.386, 2.197]",484
reviews-229410-0006,3,couple,couple,NOUN,3,3,Before Head,51,3.9512437185814275,6,4,obl:unmarked,5-6,1-5,3-4,"(3.497, 4.22]",325
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0064,7,security,security,NOUN,-5,5,After Head,52,3.970291913552122,8,8,obl,7-8,6-10,5-6,"(3.497, 4.22]",498
reviews-280844-0005,9,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,10,nsubj,3-4,6-10,1-2,"(4.22, 8.54]",118
answers-20111108092738AA2dtyW_ans-0001,1,cleaners,cleaners,NOUN,3,3,Before Head,2,1.0986122886681096,8,2,obj,7-8,1-5,3-4,"(0.692, 1.386]",289
reviews-126171-0007,4,bit,bit,NOUN,-2,2,After Head,55,4.02535169073515,3,6,obl:unmarked,3-4,6-10,1-2,"(3.497, 4.22]",319
newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0042,9,alliance,alliance,NOUN,2,2,Before Head,13,2.639057329615259,8,10,obl,7-8,6-10,1-2,"(2.197, 2.833]",491
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0087,4,cult,cult,NOUN,2,2,Before Head,2,1.0986122886681096,4,5,obl,3-4,1-5,1-2,"(0.692, 1.386]",365
answers-20111107211742AAHZaPe_ans-0039,5,interest,interest,NOUN,-2,2,After Head,23,3.1780538303479458,8,7,nsubj,7-8,6-10,1-2,"(2.833, 3.497]",234
answers-20111108105520AA73Axw_ans-0023,4,ways,ways,NOUN,-3,3,After Head,12,2.5649493574615367,4,5,nsubj,3-4,1-5,3-4,"(2.197, 2.833]",84
answers-20111108065616AAKtL2c_ans-0014,3,reasons,reasons,NOUN,-2,2,After Head,15,2.772588722239781,7,4,nsubj,7-8,1-5,1-2,"(2.197, 2.833]",194
reviews-280844-0007,1,sessions,sessions,NOUN,2,2,Before Head,2,1.0986122886681096,8,2,nsubj,7-8,1-5,1-2,"(0.692, 1.386]",190
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0178,16,program,program,NOUN,6,6,Before Head,40,3.713572066704308,7,17,nmod,7-8,16-20,5-6,"(3.497, 4.22]",50
answers-20111108110044AA4rs9f_ans-0013,4,contents,contents,NOUN,-4,4,After Head,5,1.791759469228055,8,5,obl,7-8,1-5,3-4,"(1.386, 2.197]",465
answers-20111108111312AAq4ETn_ans-0003,12,night,night,NOUN,-2,2,After Head,83,4.430816798843313,5,13,obl:unmarked,5-6,11-15,1-2,"(4.22, 8.54]",330
reviews-090643-0002,1,place,place,NOUN,3,3,Before Head,186,5.231108616854587,5,2,nsubj,5-6,1-5,3-4,"(4.22, 8.54]",131
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0012,8,days,days,NOUN,1,1,Before Head,106,4.672828834461906,4,9,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
email-enronsent02_01-0056,19,end,end,NOUN,2,2,Before Head,83,4.430816798843313,3,20,nmod,3-4,16-20,1-2,"(4.22, 8.54]",34
email-enronsent02_01-0011,61,level,level,NOUN,5,5,Before Head,36,3.6109179126442243,5,62,obl,5-6,61-65,5-6,"(3.497, 4.22]",462
